time,kernel,dimension,blocksize,operation,
0,2.0132,319056,21760,320,launch,1
1,1.93764,319056,21760,320,launch,1
2,1.94134,319056,21760,320,launch,1
3,1.94198,319056,21760,320,launch,1
4,1.94371,319056,21760,320,launch,1
5,1.94458,319056,21760,320,launch,1
6,1.94605,319056,21760,320,launch,1
7,1.94903,319056,21760,320,launch,1
8,1.94873,319056,21760,320,launch,1
9,1.95068,319056,21760,320,launch,1
10,1.95386,319056,21760,320,launch,1
11,1.95316,319056,21760,320,launch,1
12,1.95584,319056,21760,320,launch,1
13,1.95831,319056,21760,320,launch,1
14,1.96067,319056,21760,320,launch,1
15,1.96051,319056,21760,320,launch,1
16,1.96108,319056,21760,320,launch,1
17,1.96327,319056,21760,320,launch,1
18,1.96454,319056,21760,320,launch,1
19,1.96591,319056,21760,320,launch,1
